gt_id,layer,source_id_lossy,source_map,symbol_type,confidence_grade,position_source,provenance,x,y
student:01489,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,531282.423,4719521.168
student:01490,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,540624.225,4719761.768
student:01491,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,540736.418,4719659.949
student:01492,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,537995.171,4718095.426
student:01493,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,535320.077,4718420.521
student:01494,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,535267.987,4718426.404
student:01495,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,535043.004,4718948.109
student:01496,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,530412.401,4718649.387
student:01497,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,530158.308,4718458.364
student:01498,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,520611.342,4717619.775
student:01499,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,523669.355,4717995.099
student:01500,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,524622.556,4717024.940
student:01501,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,525007.506,4717714.517
student:01502,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,529520.187,4717006.137
student:01503,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,529828.297,4717315.671
student:01504,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,530327.515,4717629.424
student:01505,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,530276.300,4717334.235
student:01506,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,530587.107,4717428.305
student:01507,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,531495.710,4717946.731
student:01508,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,535275.249,4717440.888
student:01509,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,535638.827,4717952.399
student:01510,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,537438.844,4717927.760
student:01511,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,539201.261,4717326.618
student:01512,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,537542.866,4716379.313
student:01513,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,535113.854,4716943.242
student:01514,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,523229.094,4716100.108
student:01515,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,522901.349,4716011.415
student:01516,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,522142.497,4716930.940
student:01517,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,522001.256,4716058.909
student:01518,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,521378.035,4715522.555
student:01519,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,521136.050,4715915.353
student:01520,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,521753.787,4715562.800
student:01521,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,521871.067,4715710.886
student:01522,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,522456.035,4715762.371
student:01523,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,522668.245,4715858.453
student:01524,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,522826.166,4715959.014
student:01525,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,526133.550,4715920.642
student:01526,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,533958.279,4715419.788
student:01527,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,534429.153,4715029.527
student:01528,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,534781.658,4715347.314
student:01529,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,535120.492,4714693.803
student:01530,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,527816.766,4714130.753
student:01531,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,526447.039,4714001.390
student:01532,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,525239.252,4714153.472
student:01533,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,521665.668,4713504.210
student:01534,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,530799.943,4713451.209
student:01535,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,531979.584,4713139.474
student:01536,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,532050.026,4713129.927
student:01537,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,532148.616,4713137.821
student:01538,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,537604.078,4712955.947
student:01539,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,536546.324,4712842.911
student:01540,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,529887.544,4712281.070
student:01541,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,529875.070,4712210.798
student:01542,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,529789.355,4712346.494
student:01543,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,527908.790,4712938.189
student:01544,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,522690.110,4712240.252
student:01545,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,520466.354,4711823.312
student:01546,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,520559.926,4711873.899
student:01547,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,520594.021,4711702.729
student:01548,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,520630.384,4711093.235
student:01549,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,520849.825,4711507.906
student:01550,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,522985.288,4711477.201
student:01551,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,523563.287,4711151.174
student:01552,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,526012.706,4711941.963
student:01553,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,534683.248,4711192.678
student:01554,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,532534.085,4710757.845
student:01555,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,530938.752,4710903.809
student:01556,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,528640.514,4710804.282
student:01557,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,524398.086,4710733.122
student:01558,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,524308.628,4710909.318
student:01559,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,524015.222,4710815.827
student:01560,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,526810.275,4708534.299
student:01561,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,522597.070,4708723.148
student:01562,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,521157.862,4708882.397
student:01563,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,524570.608,4707809.457
student:01564,student_reviewed,100004e13,K-35-055-2,Mound,as_digitised,as_digitised,student_digitised,534899.164,4707913.976
student:01565,student_reviewed,100003e13,K-35-055-3,Mound,as_digitised,as_digitised,student_digitised,500355.128,4704353.151
student:01566,student_reviewed,100003e13,K-35-055-3,Mound,as_digitised,as_digitised,student_digitised,507296.915,4705216.086
student:01567,student_reviewed,100003e13,K-35-055-3,Mound,as_digitised,as_digitised,student_digitised,500499.064,4703688.613
student:01568,student_reviewed,100003e13,K-35-055-3,Mound,as_digitised,as_digitised,student_digitised,501224.631,4703507.771
student:01569,student_reviewed,100003e13,K-35-055-3,Mound,as_digitised,as_digitised,student_digitised,509088.907,4703980.086
student:01570,student_reviewed,100003e13,K-35-055-3,Mound,as_digitised,as_digitised,student_digitised,519009.558,4702218.154
student:01571,student_reviewed,100003e13,K-35-055-3,Mound,as_digitised,as_digitised,student_digitised,516560.656,4702927.867
student:01572,student_reviewed,100003e13,K-35-055-3,Mound,as_digitised,as_digitised,student_digitised,515547.532,4702309.508
student:01573,student_reviewed,100003e13,K-35-055-3,Mound,as_digitised,as_digitised,student_digitised,506865.528,4702446.882
student:01574,student_reviewed,100003e13,K-35-055-3,Mound,as_digitised,as_digitised,student_digitised,506288.978,4702260.639
student:01575,student_reviewed,100003e13,K-35-055-3,Mound,as_digitised,as_digitised,student_digitised,505132.006,4702114.281
student:01576,student_reviewed,100003e13,K-35-055-3,Mound,as_digitised,as_digitised,student_digitised,503069.757,4702344.178
student:01577,student_reviewed,100003e13,K-35-055-3,Mound,as_digitised,as_digitised,student_digitised,503290.744,4702813.551
student:01578,student_reviewed,100003e13,K-35-055-3,Mound,as_digitised,as_digitised,student_digitised,502262.153,4702759.896
student:01579,student_reviewed,100003e13,K-35-055-3,Mound,as_digitised,as_digitised,student_digitised,501794.312,4702317.081
student:01580,student_reviewed,100003e13,K-35-055-3,Mound,as_digitised,as_digitised,student_digitised,499875.841,4701470.764
student:01581,student_reviewed,100003e13,K-35-055-3,Mound,as_digitised,as_digitised,student_digitised,502911.412,4701883.595
student:01582,student_reviewed,100003e13,K-35-055-3,Mound,as_digitised,as_digitised,student_digitised,508437.015,4700330.270
student:01583,student_reviewed,100003e13,K-35-055-3,Mound,as_digitised,as_digitised,student_digitised,507798.893,4700651.633
student:01584,student_reviewed,100003e13,K-35-055-3,Mound,as_digitised,as_digitised,student_digitised,505618.708,4700477.505
student:01585,student_reviewed,100003e13,K-35-055-3,Mound,as_digitised,as_digitised,student_digitised,505385.369,4699249.231
student:01586,student_reviewed,100003e13,K-35-055-3,Mound,as_digitised,as_digitised,student_digitised,514531.720,4698176.272
student:01587,student_reviewed,100003e13,K-35-055-3,Mound,as_digitised,as_digitised,student_digitised,511875.214,4698805.302
student:01588,student_reviewed,100003e13,K-35-055-3,Mound,as_digitised,as_digitised,student_digitised,511592.772,4698654.069
student:01589,student_reviewed,100003e13,K-35-055-3,Mound,as_digitised,as_digitised,student_digitised,510892.272,4698159.482
student:01590,student_reviewed,100003e13,K-35-055-3,Mound,as_digitised,as_digitised,student_digitised,502879.596,4698648.982
student:01591,student_reviewed,100003e13,K-35-055-3,Mound,as_digitised,as_digitised,student_digitised,500598.472,4698705.577
student:01592,student_reviewed,100003e13,K-35-055-3,Mound,as_digitised,as_digitised,student_digitised,500406.520,4698605.812
student:01593,student_reviewed,100003e13,K-35-055-3,Mound,as_digitised,as_digitised,student_digitised,500680.316,4697478.105
student:01594,student_reviewed,100003e13,K-35-055-3,Mound,as_digitised,as_digitised,student_digitised,506011.658,4697535.457
student:01595,student_reviewed,100003e13,K-35-055-3,Mound,as_digitised,as_digitised,student_digitised,508711.851,4697096.673
student:01596,student_reviewed,100003e13,K-35-055-3,Mound,as_digitised,as_digitised,student_digitised,508784.730,4697013.214
student:01597,student_reviewed,100003e13,K-35-055-3,Mound,as_digitised,as_digitised,student_digitised,509073.470,4697789.775
student:01598,student_reviewed,100003e13,K-35-055-3,Mound,as_digitised,as_digitised,student_digitised,509074.334,4697558.397
student:01599,student_reviewed,100003e13,K-35-055-3,Mound,as_digitised,as_digitised,student_digitised,510871.467,4697403.788
student:01600,student_reviewed,100003e13,K-35-055-3,Mound,as_digitised,as_digitised,student_digitised,510995.644,4697321.708
student:01601,student_reviewed,100003e13,K-35-055-3,Mound,as_digitised,as_digitised,student_digitised,511254.224,4697609.636
student:01602,student_reviewed,100003e13,K-35-055-3,Mound,as_digitised,as_digitised,student_digitised,511325.411,4697117.955
student:01603,student_reviewed,100003e13,K-35-055-3,Mound,as_digitised,as_digitised,student_digitised,517376.439,4696539.800
student:01604,student_reviewed,100003e13,K-35-055-3,Mound,as_digitised,as_digitised,student_digitised,511711.955,4696085.030
student:01605,student_reviewed,100003e13,K-35-055-3,Mound,as_digitised,as_digitised,student_digitised,511379.615,4696799.649
student:01606,student_reviewed,100003e13,K-35-055-3,Mound,as_digitised,as_digitised,student_digitised,510658.812,4696422.125
student:01607,student_reviewed,100003e13,K-35-055-3,Mound,as_digitised,as_digitised,student_digitised,510100.376,4696598.848
student:01608,student_reviewed,100003e13,K-35-055-3,Mound,as_digitised,as_digitised,student_digitised,509188.544,4696402.347
