order_index,tile_name,map_name,tier,minx,miny,maxx,maxy,px_m
922,K-35-056-3_x2016_y672.png,K-35-056-3,20pct,551033.0220790758,4700257.670391749,552956.7967964194,4702181.445109093,5.009829993082349
923,K-35-074-2_x2688_y0.png,K-35-074-2,20pct,326567.80578385625,4650247.651264094,328500.60787634953,4652180.453356587,5.033338782534581
924,K-35-067-1_x336_y2016.png,K-35-067-1,20pct,501556.8397822341,4674758.9957952,503483.3239636756,4676685.479976641,5.016885889170529
925,K-35-053-1_x1344_y2016.png,K-35-053-1,20pct,424427.219817759,4712234.27060791,426348.2657643872,4714155.316554538,5.002723819344283
926,K-35-054-2_Atolov_4326_x3024_y3360.png,K-35-054-2_Atolov_4326,20pct,494408.4574956284,4705079.47815738,496330.2781457097,4707001.298807461,5.00474127625345
927,K-35-054-2_Atolov_4326_x2016_y0.png,K-35-054-2_Atolov_4326,20pct,489363.6782891649,4721895.408845591,491285.49893924623,4723817.2294956725,5.00474127625345
928,K-35-064-3_Dimitrovgrad_4326_x672_y0.png,K-35-064-3_Dimitrovgrad_4326,20pct,378703.1698354942,4667725.559632857,380642.18644614104,4669664.576243504,5.049522423559513
929,K-35-064-4_Galabovo_4326_x3024_y0.png,K-35-064-4_Galabovo_4326,20pct,411327.2600929986,4667332.287628843,413264.5310726958,4669269.55860854,5.044976509628062
930,K-35-074-3_x672_y1344.png,K-35-074-3,20pct,295127.12907456333,4625537.458951204,297062.8917858656,4627473.221662506,5.041048727349637
931,K-35-056-3_x336_y336.png,K-35-056-3,20pct,542616.5076906974,4701940.973269424,544540.2824080411,4703864.747986768,5.009829993082349
932,K-35-077-3_x3024_y672.png,K-35-077-3,20pct,431858.94037657557,4626388.886541999,433793.89932180033,4628323.845487224,5.038955586522813
933,K-35-065-1_Radetski_4326_x3696_y2688.png,K-35-065-1_Radetski_4326,20pct,435650.18472004717,4671980.086101252,437582.8884817853,4673912.789862989,5.0330827128597475
934,K-35-063-1_Granit_4326_x2016_y336.png,K-35-063-1_Granit_4326,20pct,344402.0385888784,4685506.817178508,346342.0669312753,4687446.845520905,5.052157141658578
935,K-35-077-3_x336_y336.png,K-35-077-3,20pct,418314.22776000237,4628081.975619071,420249.1867052271,4630016.934564296,5.038955586522813
